Topic,Title,ID,Comments,Noushin,Khiem,Anno-3,Label,Likes
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Diplomacy is absolutely not an option when u deal with psychopaths, just like u dont negotiate with terrorists, all u do is give them more time to gather more resources and to plan a bigger/more devastating attack when others are least expecting it. If a country has this kind of ""human-being"" as its leader, there will be no way to sustain peace and human progress period.",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Great Stuff. I started watching your videos last year as a beginner before giving stock market a trial. I was able to make $972,000 within 3 Months with a capital of $200,000. keep it up!",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"So, the Budapest Memorandum back in 1994 was just another worthless piece of paper? I thought it was to protect Ukraine’s independence, sovereignty, and existing borders. Russia signed that treaty! It also reaffirmed countries would refrain from the threat or use of force against Ukraine?",1,1,1,1,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"""In spite of temporary victories, violence never brings permanent peace."" — Dr. Martin Luther King Jr.",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Sanctions should last at least 2 years and then be ""re considered"" upon Russia abiding by any agreement.",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"the difference between ""looking dangerous"" and ""being dangerous"".Russia 
describes military doctrine as defensive military doctrine. With regard 
to nuclear weapons specifically, Russia reserves the right to use 
nuclear weapons: in response to the use of nuclear and other types of 
weapons of mass destruction against it or its allies,in case of 
aggression against Russia with the use of conventional weapons when the 
very existence of the state is threatened. oops

befor saying i am a bot clicking on name show i not a bot",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Why are you lying? This will definitely not help Ukraine now.,0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"when it comes to money, memories grow fonder real fast",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"The senior guy must have forgotten  the rule: ""Wishful thinking isn't good science"".",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Russia doesn't get to come back into the fold.,0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Don't lift the sanctions even aftwr this war. Let him use what is not siezed from his reserve billions to rebuild Ukraine. They need to pay dearly for their disgusting behavior.,0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"""russia's defending their own territories"" here fixed it for you.",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"It's time for us to give him a powerful ultimatum. A date to get out of Ukraine. The time has come, everyone sees how weak he is.",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Does this mean that someone in the Kremlin has the courage to tell Putin the truth?,0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,If Ukraine gives up their military it's all over for them. Territory concessions maybe but that's it.,0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Unless Russia backs out and returns ALL territories including Crimea and Luhansk and Donbas and lets Ukraine decide its own allegiance they shouldn't even bother to get on the negotiations table.,0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Thank you Ukraine for holding up to the Russian army which has 80% of Putin’s army surrounding your country. Your efforts Ukraine, have greatly diminished and exposed Putin’s military might.  That’s why Putin is calling for China’s help",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Keep in mind that there's a big difference between what Russia deserves and what Russia can reasonably be expected to agree to. This guy is talking about the latter.
I think it's entirely feasible for Ukraine, with as much help as NATO can provide without becoming combatants,  to make this invasion so costly that Russia will decide to back out.
However, getting Russia to accept punishments as severe as it deserves would require defeating and conquring it, at least as thoroughly as we did to Nazi Germany and Japan in World War II. Even if we could somehow ensure that the war didn't go nuclear, the damage and death toll would be at least as large as it was for WWII. For everyone who's outraged about the possibility that Russia won't get the punishment that it deserves, ask yourself ""am I willing to pay a price that high for vengeance?"".",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"And if Russia invades Estonia?
We always seem one move behind on the game.
What is the military plan to counterattack if Estonia
is invaded?
*silence*",1,1,0,1,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"yea, whatever, you dont know Putin, study the chechen war, this is playing out the same way",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Um don't equate this to the 2003, two very different situations",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"I would just like to congratulate the Russian forces. They have lost 3 major generals one general and 5 colonels fighting bravely. Now normally there are on average 1,400 regular troops to one general and 100 troops to one colonel. So we would expect the above looses to equate to Russian troop deaths to over 6,000 soldiers. However Moscow has informed us that only 500 troops have been lost. As we know Moscow never lies we must assume that instead of normally sending cannon fodder to their deaths, that Moscow has put all those generals and colonels in the front line to die instead. Well Done Russia (for those whose first language is not English please read the definition of sarcasm)",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Where are these guys when Russia wins?,1,1,1,1,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Does not really matter if your Russian, Ukrainian, some kinfd of Nato bloke or Asian. Could we please tell our so called country leaders that we are bloody tired of this insane stupidity???  Getting kinda fed up with politics being valued more than humanity...",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"He then said to me: “Son of man, I am about to cut off the food supply in Jerusalem. The people will eat rationed food in anxiety and drink rationed water in despair,
--Ezekiel 4:16",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Use Russia's foreign reserves to rebuild Ukraine better than before. Make Kiev look more beautiful than Paris.,0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,These two know nothing about dictators and Eastern Europeans. Retreat? Admission of guilt?? What are you talking about?!?!?!?? 😂,0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"It's been 3 weeks passed. Dear Ukraine, don't expect anything from NATO. THEY'RE JUST COWARD. Keep talking with US.",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"you know why the long table, correct? 
so that the World cannot see how SHORT PUTIN IS compared to
 TALL MACRON

why do you think he's on a horse like short Napoleon?",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Apparently Russia will be paying their debts using Rouble not USD.,0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Russia winning the war just losing some battles.,0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Lol, they aren’t losing it.",0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Where do these guys get their information?,0,0,0,0,
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Then Jesus said to the crowds and to his disciples: “The teachers of the law and the Pharisees sit in Moses’ seat. So you must be careful to do everything they tell you. But do not do what they do, for they do not practice what they preach. They tie up heavy cumbersome loads and put them on other people’s shoulders, but they themselves are not willing to lift a finger to move them. Everything they do is done for people to see: They make their phylacteries wide and the tassels on their garments long; they love the place of honor at banquets and the most important seats in the synagogues; they love to be greeted with respect in the marketplaces and to be called ‘Rabbi’ by others.

But you are not to be called ‘Rabbi,’ for you have one Teacher, and you are all brothers. And do not call anyone on earth ‘father,’ for you have one Father, and he is in heaven. Nor are you to be called instructors, for you have one Instructor, the Messiah. The greatest among you will be your servant. For those who exalt themselves will be humbled, and those who humble themselves will be exalted"".

YOU SHALL NOT MAKE FOR YOURSELF AN IMAGE in the form of anything, in Heaven above or in the Earth beneath, or in the waters below. You shall not bow down to them, or worship them, for I the Lord your God am a jealous God, punishing the children for the sin of the parents, up to the third and fourth generation of those who hate me, but showing love to a thousand generations of those who love me, and keep my commandments.

If my people who are called by my name, humble themselves and pray, AND TURN FROM THEIR WICKED WAYS, I will hear from Heaven, will forgive their sins, and will heal their land.

AND WHEN YOU PRAY DO NOT BE LIKE THE HYPOCRITES, for they love to pray standing in the synagogues and on the street corners, to be seen by others. Truly I tell you, they have received their reward in full.
BUT WHEN YOU PRAY, GO INTO YOUR ROOM, close the door, and pray to your Father who is unseen. Then your Father, who sees what is done in secret, will reward you.
And when you pray, do not keep on babbling like pagans, for they think they will be heard because of their many words. Do not be like them, for your Father knows what you need, before you ask him.

This, then, is how you should pray:

Our Father in heaven,
hallowed be your name,
your kingdom come,
your will be done,
on earth as it is in heaven.
Give us today our daily bread.
And forgive us our debts,
as we also have forgiven our debtors.
And lead us not into temptation,
but deliver us from the evil one.

For if you forgive other people when they sin against you,
your heavenly Father will also forgive you.
But if you do not forgive others their sins,
your Father will not forgive your sins.

""Matthew 5-7 NIV Bible Gateway"", we can use google search.
These are the teachings,
The Righteousness of our Lord Jesus Christ our God.
REPENT, and start doing what is right.
If you abide my teachings, you are really my disciples;
then you will know the truth, and the truth will set you free.

Yet a time is coming and has now come
when the true worshipers will worship the Father in the Spirit and in Truth, for they are the kind of worshipers the Father seeks.
GOD IS SPIRIT, so his worshipers must worship in the Spirit and in Truth.

In the New Heaven and the New Earth,
only Righteousness dwells.
May the Spirit of our Lord Jesus Christ our God be with you all.",0,0,0,0,
